userRating,reviewText
5.0,The recent map update on my Garmin GPS ran it out of memory. Maps are getting more and more detailed. I used this to up the memory and got back to the Full North America Map. It cam with the adapter to fit my PC SD slot too.
5.0,Used it on my GoPro Hero 3 and work great found SanDisk to always make excellent products. Money well spent.
5.0,"Lots of room, enough speed and everything that I need portable is going along for the ride. No loss of data for me."
5.0,Great price on this product. Half of what Samsung wa charging for the same memory card. Works just fine in my Notewith no pproblems what so ever.
4.0,"These card worked flawlessly with the GoPro Hero 3+. Instead of opting for the bigger card, I got two smaller card to start with. That way I could transfer data to my laptop while still using the other card. If you're wanting to do an un-assisted, large record, like a time-lapse, or something, opting for the bigger card is smart, but for my usage being able to swap back and forth wa invaluable.So far, no hiccup or problems, even with the faster, more beefy shooting settings."
5.0,Is exactly what you can expect from a memory card. Nothing more nothing less. I tested the card in my GopRo Hero3 and it worked.
5.0,"It is very fast , I like it And I think if you have one you will like it I think."
5.0,Works really well in my Motorola Razor MAXX. Good price for the size of this SD card. I would definitely recommend this to anyone. I can't wait until the price drop more and the capacity go up.
5.0,This wa my first time adding an SD card to a Smart Phone. I just got a Nokia Lumia 1520 and with such an excellent screen I wanted to be able to play movie on it for trip or to watch at my desk while working.So far I have put 6 album and 6 Hi Def movieson the card and still have 20gb to spare. Everything load up just a fast a if it wa stored on the phone's internal memory.Very happy with this little guy.
5.0,I bought this because it wa super cheap on black Friday or cyber Monday week ( whatever that mean ) . It is great. I bought it thinking that it might be better in my Galaxy s2 but I have not noticed any difference in speed. I guess it is more for HD video recording or picture taking in a camera.
5.0,"first off i got mine at wal-mart but i'm considering the 64GB version a of now but the 16GB card i have is really fast i've actually transferred all i can to it from my Galaxy SIII because for what ever reason it read of the card faster than it doe from the phone internal 16GB of memory?!?!? i've always used snadisk stuff everything from flash drives, sd cards, and now even a SSD! they make great stuff"
4.0,"This SD card USED to be one of the fastest. Now it is merely adequate.I bought the 64GB version and inserted into my Samsung Galaxy S5 (latest Samsung phone).The performance, although still adequate, is le than stellar. For example, to load the Amazon Kindle app, which is about 35mb and I purposely placed it into this SD card, it take about 7 full second to load. The same app on my iPad take around 2 second to load.Still, if you aren't too much into your smartdevice performance, then I wouldn't worry. But if you do care about how fast your smartphone can take picture (assuming your picture are stored in SD cards) or how fast your apps will load, then you should purchase a much faster SD card for your latest phone.Pros:1)Adequate performance.2)Hassle free packaging.Cons:1)Not the fastest, but still adequate."
5.0,Was not expecting a micro 30 MB within a standard ScanDisk. Not much to write. Performs a it should without any hassle.
5.0,"Best 64 gig of micro SD out there. No lag accessing data for the smartphone, act like the phone's own internal storage and is indistinguishable from it. The integrity of the data is well preserved."
5.0,Bought for use with my GroPro and this card allows my to video for a long a my battery will allow. Must have for a GoPro user!
5.0,Bought for my phone and it worked perfectly for quite a while now. Great size and great price. Cant go wrong with this.
5.0,"Installed this a few day after receiving my Galaxy Note III can stuff it with more music than most Ipods, and ton of movies.I've not had any problems, and it is fast!"
5.0,"Would recommend. I have 2 of those, one in phone one in tablet. Probably i will get one more for GF."
5.0,"After using an 8 Gig microsd in my galaxy s3 for a year, I knew I needed a new sd card when I got the s4. This sd card ha worked out really well for me. I am no longer worried about running out of space when I take picture on my new s4."
5.0,A great performer for the price ... The capacity is limitless ... The speed is superb too considering it's in a smartphone :)
5.0,"Every SanDisk card I've ever bought ha never disappointed me and this one wasn't the exception. I use one with my Galaxy Tab 3 and so far it ha performed superbly and I have zero complaints.I realize there are quite a few bad review for this card but I have never ran into a bad SanDisk card and I hope I won't in the future. I feel bad for the ppl who get the ONE bad card in a batch of thousands, but yeah, it happens."
5.0,It's a memory card. It works. What else do I need to say. I'll be using it in a data logging project soon.
5.0,"I use this with my GoPro Hero 3 camera and it work great, no issue and perfect size and price."
5.0,"doe what it should ... 64 gig in such a tiny physical space is crazy ... make my phone's capacity huge. if you use it in an mp3 player, you will have to convert it to fat 32, but it isn't hard; there are plenty of free program out there you can download. so this WILL work in those device a well ... sweet."
5.0,"I bought this and put it my mobile phone - Samsung galaxy s3. I don't have a lot more to say. I put it in, formatted it, and it ha been working very ewell for some month now. Seems to be very fast. No issues. Recommended."
